metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_waiting,1710879707,179.553949,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879707,0.166065,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879707,1.000000,status was 200,,,,,,,,default,,,,,,,
http_reqs,1710879707,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879707,189.194052,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879707,0.004291,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879707,0.021360,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879707,189.055390,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879707,0.117302,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879707,1.000000,status was 200,,,,,,,,default,,,,,,,
vus,1710879707,56.000000,,,,,,,,,,,,,,,,
vus_max,1710879707,100.000000,,,,,,,,,,,,,,,,
http_reqs,1710879707,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879707,180.451936,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879707,349.835918,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879707,173.739984,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879707,176.016791,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879707,0.017237,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879707,180.329714,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879707,0.104985,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879707,1.000000,status was 200,,,,,,,,default,,,,,,,
data_sent,1710879707,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879707,9873.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879707,1171.904936,,,,,,,,,default,,,,,,,
iterations,1710879707,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1710879707,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879707,347.092168,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879707,0.004114,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879707,0.015137,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879707,174.586407,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879707,172.490624,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879707,1.000000,status was 200,,,,,,,,default,,,,,,,
http_reqs,1710879707,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879707,177.547569,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879707,0.003950,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879707,0.026899,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879707,177.458162,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879707,0.062508,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879707,1.000000,status was 200,,,,,,,,default,,,,,,,
http_reqs,1710879707,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879707,178.174049,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879707,0.003576,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879707,0.030181,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879707,178.059939,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879707,0.083929,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879707,1.000000,status was 200,,,,,,,,default,,,,,,,
data_sent,1710879707,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879707,9829.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879707,1165.089250,,,,,,,,,default,,,,,,,
iterations,1710879707,1.000000,,,,,,,,,default,,,,,,,
data_sent,1710879707,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879707,9851.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879707,1177.582651,,,,,,,,,default,,,,,,,
iterations,1710879707,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1710879707,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879707,184.550138,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879707,0.005345,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879707,0.038553,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879707,184.428894,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879707,0.082691,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879707,1.000000,status was 200,,,,,,,,default,,,,,,,
data_sent,1710879707,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879707,9851.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879707,1343.097630,,,,,,,,,default,,,,,,,
iterations,1710879707,1.000000,,,,,,,,,default,,,,,,,
data_sent,1710879707,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879707,9829.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879707,1184.694166,,,,,,,,,default,,,,,,,
iterations,1710879707,1.000000,,,,,,,,,default,,,,,,,
data_sent,1710879707,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879707,9851.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879707,1173.583983,,,,,,,,,default,,,,,,,
iterations,1710879707,1.000000,,,,,,,,,default,,,,,,,
data_sent,1710879707,0.000000,,,,,,,,,default,,,,,,,
data_received,1710879707,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879707,31001.880093,,,,,,,,,default,,,,,,,
iterations,1710879707,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1710879707,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879707,177.863546,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879707,0.005451,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879707,0.041094,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879707,177.712599,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879707,0.109853,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879707,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879707,1.000000,status was 200,,,,,,,,default,,,,,,,
http_reqs,1710879708,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879708,168.174123,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879708,0.004211,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879708,0.015455,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879708,168.060008,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879708,0.098660,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879708,1.000000,status was 200,,,,,,,,default,,,,,,,
http_reqs,1710879708,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879708,176.514864,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879708,0.004174,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879708,0.021033,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879708,176.412605,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879708,0.081226,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879708,1.000000,status was 200,,,,,,,,default,,,,,,,
http_reqs,1710879708,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879708,174.435379,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879708,0.004027,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879708,0.014297,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879708,174.347937,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879708,0.073145,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879708,1.000000,status was 200,,,,,,,,default,,,,,,,
http_reqs,1710879708,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879708,178.680296,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879708,0.004198,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879708,0.014211,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879708,178.569037,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879708,0.097048,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879708,1.000000,status was 200,,,,,,,,default,,,,,,,
http_reqs,1710879708,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879708,177.543490,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879708,0.002933,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879708,0.023675,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879708,177.409594,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879708,0.110221,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879708,1.000000,status was 200,,,,,,,,default,,,,,,,
data_sent,1710879708,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879708,9851.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879708,1342.938965,,,,,,,,,default,,,,,,,
iterations,1710879708,1.000000,,,,,,,,,default,,,,,,,
data_sent,1710879708,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879708,9829.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879708,1178.452313,,,,,,,,,default,,,,,,,
iterations,1710879708,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1710879708,1.000000,,dial: i/o timeout,1211,false,,GET,https://httpbin.test.k6.io/,,default,,0,,,https://httpbin.test.k6.io/,,
http_req_duration,1710879708,0.000000,,dial: i/o timeout,1211,false,,GET,https://httpbin.test.k6.io/,,default,,0,,,https://httpbin.test.k6.io/,,
http_req_blocked,1710879708,0.000000,,dial: i/o timeout,1211,false,,GET,https://httpbin.test.k6.io/,,default,,0,,,https://httpbin.test.k6.io/,,
http_req_connecting,1710879708,0.000000,,dial: i/o timeout,1211,false,,GET,https://httpbin.test.k6.io/,,default,,0,,,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879708,0.000000,,dial: i/o timeout,1211,false,,GET,https://httpbin.test.k6.io/,,default,,0,,,https://httpbin.test.k6.io/,,
http_req_sending,1710879708,0.000000,,dial: i/o timeout,1211,false,,GET,https://httpbin.test.k6.io/,,default,,0,,,https://httpbin.test.k6.io/,,
http_req_waiting,1710879708,0.000000,,dial: i/o timeout,1211,false,,GET,https://httpbin.test.k6.io/,,default,,0,,,https://httpbin.test.k6.io/,,
http_req_receiving,1710879708,0.000000,,dial: i/o timeout,1211,false,,GET,https://httpbin.test.k6.io/,,default,,0,,,https://httpbin.test.k6.io/,,
http_req_failed,1710879708,1.000000,,dial: i/o timeout,1211,false,,GET,https://httpbin.test.k6.io/,,default,,0,,,https://httpbin.test.k6.io/,,
checks,1710879708,0.000000,status was 200,,,,,,,,default,,,,,,,
data_sent,1710879708,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879708,9851.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879708,1167.221522,,,,,,,,,default,,,,,,,
iterations,1710879708,1.000000,,,,,,,,,default,,,,,,,
data_sent,1710879708,448.000000,,,,,,,,,default,,,,,,,
data_received,1710879708,15332.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879708,1521.930839,,,,,,,,,default,,,,,,,
iterations,1710879708,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1710879708,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879708,177.949931,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879708,0.004240,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879708,0.032022,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879708,177.810224,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879708,0.107685,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879708,1.000000,status was 200,,,,,,,,default,,,,,,,
data_sent,1710879708,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879708,9851.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879708,1183.073807,,,,,,,,,default,,,,,,,
iterations,1710879708,1.000000,,,,,,,,,default,,,,,,,
data_sent,1710879708,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879708,9851.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879708,1174.720344,,,,,,,,,default,,,,,,,
iterations,1710879708,1.000000,,,,,,,,,default,,,,,,,
data_sent,1710879708,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879708,9851.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879708,1170.725869,,,,,,,,,default,,,,,,,
iterations,1710879708,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1710879708,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879708,169.179208,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879708,0.003423,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_tls_handshaking,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_sending,1710879708,0.030359,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_waiting,1710879708,169.028910,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_receiving,1710879708,0.119939,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_failed,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
checks,1710879708,1.000000,status was 200,,,,,,,,default,,,,,,,
data_sent,1710879708,106.000000,,,,,,,,,default,,,,,,,
data_received,1710879708,9851.000000,,,,,,,,,default,,,,,,,
iteration_duration,1710879708,1170.715978,,,,,,,,,default,,,,,,,
iterations,1710879708,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1710879708,1.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_duration,1710879708,179.134460,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_blocked,1710879708,0.005269,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
http_req_connecting,1710879708,0.000000,,,,true,,GET,https://httpbin.test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/,,
